RacketId;Prezzo;Sesso;ImageLink;ColoreUno;ColoreDue;Profilo;Lunghezza;Peso;NumeroArticolo;PuntoDiEquilibrio;TipoDiGioco;TipoDiProdotto;Telaio;Nucleo;LivelloDiGioco;Forma;Eta;Bilanciamento;Anno;Url;Marca;Modello;VecchioPrezzo
733;149,96;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-26995-03e6600a-28318-NORMAL.jpg;nero;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" INTERMEDIO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/j-hayber-dominator-d3k-p-28318.html;j;NULL;240
734;149,95;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29585-ba86e0e3-29763-NORMAL.jpg;grigio;nero;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" DIAMANTE";NULL;" ALTO";" 2022                                                    ";https://www.padelnuestro.com/it/nox-ultimate-power-ltd-carbon-p-29763.html;nox;NULL;299
735;149,95;NULL;https://www.padelnuestro.com/images/products/RK3CB0U56-800-10004).jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/adidas-rx-greenpadel-2023-p-32928.html;adidas;NULL;0
736;149,95;Donna;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29247-2471694b-30126-NORMAL.jpg;beige;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/bullpadel-elite-w-gemma-triay-p-30126.html;bullpadel;NULL;269,95
737;149;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-22356-a4a8b565-24006-NORMAL.jpg;rosso;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" INTERMEDIO";" ROTONDA";NULL;" MEDIO";" 2020                                                    ";https://www.padelnuestro.com/it/star-vie-s2-red-carbon-effect-p-24006.html;star;NULL;300
738;149;NULL;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21827-20b6c84e-23447-NORMAL.jpg;NULL;NULL;0;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://www.padelnuestro.com/it/star-vie-aquila-space-p-23447.html;star;NULL;212,9
739;149;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29524-a8450cd2-29813-NORMAL.jpg;nero;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" FIBRA DI VETRO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/varlion-avant-cti-difusor-black-p-29813.html;varlion;NULL;184,99
740;149;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21830-ceceed7d-23448-NORMAL.jpg;giallo;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" INTERMEDIO";" ROTONDA";NULL;" BASSO";"                                                     ";https://www.padelnuestro.com/it/star-vie-spika-spika21-p-23448.html;star;NULL;165,9
741;149;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-26522-be595de0-29453-NORMAL.jpg;nero;giallo;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" CARBONO 3K";" PRINCIPIANTE";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/star-vie-tronix-p-29453.html;star;NULL;175
742;149;Donna;https://www.padelnuestro.com/images/cargador/productos/imagen-1-17120-58185a16-16917-NORMAL.jpg;nero;/;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" FIBRA DI CARBONIO";" GOMMA BLACK EVA";" AVANZATO";" ROTONDA";NULL;" BASSO";" 2019                                                    ";https://www.padelnuestro.com/it/bullpadel-hack-donna-p-16917.html;bullpadel;NULL;245,95
743;149;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29525-f03c961b-29812-NORMAL.jpg;nero;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" FIBRA DI CARBONIO";" GOMMA EVA";" AVANZATO";" DIAMANTE";NULL;" ALTO";" 2022                                                    ";https://www.padelnuestro.com/it/varlion-canon-cti-difusor-black-p-29812.html;varlion;NULL;184,99
744;118,24;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-25924-a60a2131-26920-NORMAL.jpg;nero;rosso;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA BLACK EVA";" AVANZATO";" DIAMANTE";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/babolat-technical-vertuo-2022-p-26920.html;babolat;NULL;150
745;149;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29884-03d7987a-30631-NORMAL.jpg;nero;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" FIBRA DI VETRO";" GOMMA EVA MEDIA";" PRINCIPIANTE";" HIBRIDA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/siux-alaris-p-30631.html;siux;NULL;0
746;148,95;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-22774-c9de313e-24612-NORMAL.jpg;nero;blu;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" GOCCIA INVERTITA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/siux-fenix-3k-p-24612.html;siux;NULL;269
747;148,84;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-25656-9433a2e6-27061-NORMAL.jpg;verde;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA OVERSIZE";NULL;" BASSO";"                                                     ";https://www.padelnuestro.com/it/adidas-metalbone-greenpadel-2022-p-27061.html;adidas;NULL;240
748;117,58;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-25923-84910ad9-26916-NORMAL.jpg;nero;giallo;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" ROTONDA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/babolat-counter-veron-2022-p-26916.html;babolat;NULL;230
749;147,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-26738-080ec8c9-27571-NORMAL.jpg;verde;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;NULL;" GOMMA EVA MORBIDA.";" INTERMEDIO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/akkeron-nexus-2022-p-27571.html;akkeron;NULL;250
750;147,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-20766-50d77dbb-22050-NORMAL.jpg;blu;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" DIAMANTE";NULL;" MEDIO";" 2020                                                    ";https://www.padelnuestro.com/it/akkeron-helios-legacy-r-20-p-22050.html;akkeron;NULL;400
751;147,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-26739-37988436-27569-NORMAL.jpg;violetto;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA SUPER SOFT";" AVANZATO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/akkeron-calypso-2022-p-27569.html;akkeron;NULL;250
752;145,95;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-23123-24f0b968-24704-NORMAL.jpg;rosso;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" ALTO";"                                                     ";https://www.padelnuestro.com/it/siux-tsunami-50-24-k-rosso-p-24704.html;siux;NULL;239
753;143,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-23625-4d5aa5b3-24518-NORMAL.jpg;verde;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/jhayber-warrior-p-24518.html;j.hayber;NULL;215
754;143,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27565-b5cce625-27663-NORMAL.jpg;nero;dorato;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/vibora-yarara-classic-edition-p-27663.html;vibora;NULL;250
755;143,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-23998-fae0dd23-24713-NORMAL.jpg;blu;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" ALTO / ALTO ";"                                                     ";https://www.padelnuestro.com/it/siux-tsunami-50-12k-p-24713.html;siux;NULL;239
756;141,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-28246-57824836-28631-NORMAL.jpg;giallo;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" ALTO";"                                                     ";https://www.padelnuestro.com/it/varlion-lw-carbon-titan-p-28631.html;varlion;NULL;203
757;141,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27547-30d487b9-31404-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONO 3K";" GOMMA EVA MORBIDA.";" INTERMEDIO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/vibor-a-bamboo-classic-edition-p-31404.html;vibor-a;NULL;215
758;141,4;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-25661-884ec4a8-27060-NORMAL.jpg;verde;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" ROTONDA OVERSIZE";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/adidas-adipower-greenpadel-2022-p-27060.html;adidas;NULL;230
759;140,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27560-b67d5b95-27882-NORMAL.jpg;nero;fucsia;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/vibora-naya-classic-edition-2022-p-27882.html;vibora;NULL;215
760;140,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-20768-acca19ea-22056-NORMAL.jpg;nero;giallo;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2020                                                    ";https://www.padelnuestro.com/it/akkeron-oro-legacy-carbon-20-p-22056.html;akkeron;NULL;325
761;140,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-24780-9e48fdfc-25601-NORMAL.jpg;blu;nero;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/enebe-aerox-carbon-21-p-25601.html;enebe;NULL;249
762;140;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31749-7c69942e-31675-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" LACRIMA";NULL;" ";" 2022                                                    ";https://www.padelnuestro.com/it/softee-winner-pro-gallaecia-p-31675.html;softee;NULL;158
763;140;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31748-234695a9-31677-NORMAL.jpg;nero;fucsia;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" LACRIMA";NULL;" ";" 2022                                                    ";https://www.padelnuestro.com/it/softee-winner-pro-fucsia-p-31677.html;softee;NULL;158
764;69,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-24646-8c85cfcb-25499-NORMAL.jpg;arancione;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA";" INTERMEDIO";" LACRIMA";NULL;" ALTO";"                                                     ";https://www.padelnuestro.com/it/bullpadel-kitter-arancione-p-25499.html;bullpadel;NULL;140
765;140;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31750-0ddc7e06-31673-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" LACRIMA";NULL;" ";" 2022                                                    ";https://www.padelnuestro.com/it/softee-winner-pro-lime-p-31673.html;softee;NULL;158
766;64,95;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-24647-8ccbef49-25502-NORMAL.jpg;blu;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA";" INTERMEDIO";" LACRIMA";NULL;" ALTO";"                                                     ";https://www.padelnuestro.com/it/bullpadel-kitter-blu-p-25502.html;bullpadel;NULL;140
767;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-21771-820279d4-23365-NORMAL.jpg;verde;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA MEDIA";" AVANZATO";" ROTONDA";NULL;" BASSO";"                                                     ";https://www.padelnuestro.com/it/adidas-greenpadel-p-23365.html;adidas;NULL;210
768;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-25925-ddc12382-26936-NORMAL.jpg;nero;blu;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA BLACK EVA";" AVANZATO";" DIAMANTE";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/babolat-air-vertuo-2022-p-26936.html;babolat;NULL;150
769;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-19893-4f7d5bb0-21711-NORMAL.jpg;blu;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" ";" GOMMA EVA";" INTERMEDIO";" ROTONDA";NULL;" MEDIO";" 2020                                                    ";https://www.padelnuestro.com/it/eclypse-lunar-30-p-21711.html;eclypse;NULL;239
770;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-19896-c18be39f-21712-NORMAL.jpg;nero;rosso;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" FIBRA DI VETRO / FIBRA DI VETRO ";" ";" AVANZATO / AVANZATO ";" LACRIMA";NULL;" MEDIO";" 2020                                                    ";https://www.padelnuestro.com/it/eclypse-total-30-p-21712.html;eclypse;NULL;239
771;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31549-e6223c49-31805-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/dunlop-nemesis-carbon-control-p-31805.html;dunlop;NULL;250
772;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31551-bf30aca7-31813-NORMAL.jpg;nero;rosso;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/dunlop-nemesis-carbon-p-31813.html;dunlop;NULL;250
773;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-20579-4e0a00b2-23081-NORMAL.jpg;nero;rosso;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" MEDIO / MEDIO ";"                                                     ";https://www.padelnuestro.com/it/wingpadel-air-force-30-ctrl-p-23081.html;wingpadel;NULL;239
774;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27544-6669ca41-29446-NORMAL.jpg;arancione;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONO 3K";" GOMMA EVA MORBIDA.";" AVANZATO";" DIAMANTE";NULL;" ALTO";" 2022                                                    ";https://www.padelnuestro.com/it/vibor-a-assassin-attack-p-29446.html;vibor-a;NULL;250
775;139,95;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31751-b2eb0949-31672-NORMAL.jpg;nero;grigio;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/softee-winner-star-pro-p-31672.html;softee;NULL;178
776;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-23465-e1a25477-24335-NORMAL.jpg;nero;giallo;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" DIAMANTE";NULL;" ALTO";"                                                     ";https://www.padelnuestro.com/it/softee-helix-nero-giallo-p-24335.html;softee;NULL;178
777;139,95;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31656-b8951f7e-31714-NORMAL.jpg;blu;giallo;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" DIAMANTE";NULL;" ALTO";" 2022                                                    ";https://www.padelnuestro.com/it/bullpadel-vertex-carbon-le-giallo-blu-p-31714.html;bullpadel;NULL;299
778;139,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-19746-7ccdedf6-17045-NORMAL.jpg;nero;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO / AVANZATO ";" DIAMANTE";NULL;" ALTO";" 2020                                                    ";https://www.padelnuestro.com/it/bullpadel-vertex-black-series-ltd-p-17045.html;bullpadel;NULL;299,95
779;139,95;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31655-a76b7651-31715-NORMAL.jpg;rosso;NULL;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" DIAMANTE";NULL;" ALTO";" 2022                                                    ";https://www.padelnuestro.com/it/bullpadel-vertex-carbon-le-rosso-p-31715.html;bullpadel;NULL;299
780;139,9;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-25418-bcf88f05-26416-NORMAL.jpg;nero;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";NULL;" INTERMEDIO";" ROTONDA";NULL;" ALTO";" 2022                                                    ";https://www.padelnuestro.com/it/nox-ml10-pro-cup-black-edition-2022-p-26416.html;nox;NULL;222
781;139,26;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-31508-f576ac17-31316-NORMAL.jpg;bianco;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/salming-magician-s5-dual-force-p-31316.html;salming;NULL;195
782;139;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29570-842a37fb-29756-NORMAL.jpg;nero;grigio;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" GRAFENE";" FOAM";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/head-graphene-360-alpha-control-p-29756.html;head;NULL;230
783;139;Donna;https://www.padelnuestro.com/images/cargador/productos/imagen-1-28447-5f7e2bfc-28748-NORMAL.jpg;blu;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" FIBRA DI CARBONIO";" GOMMA EVA MORBIDA.";" INTERMEDIO";" LACRIMA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/rs-padel-cobra-apex-edition-nero-grigio-donna-p-28748.html;rs;NULL;0
784;139;Donna;https://www.padelnuestro.com/images/cargador/productos/imagen-1-28445-484bb165-28757-NORMAL.jpg;rosa;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" BILANCIAMENTO";" 2022                                                    ";https://www.padelnuestro.com/it/rs-padel-cobra-apex-edition-rosa-donna-p-28757.html;rs;NULL;0
785;139;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29528-53cad0e0-30567-NORMAL.jpg;arancione;nero;0;NULL;NULL;NULL;0;" POTENZA";NULL;" CARBONIO";" GOMMA EVA MEDIA";" AVANZATO";" DIAMANTE";NULL;" ALTO";" 2022                                                    ";https://www.padelnuestro.com/it/varlion-bourne-carbon-ti-p-30567.html;varlion;NULL;164,99
786;139;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27951-9c82ff6a-30592-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" FIBRA DI VETRO";" GOMMA EVA MORBIDA.";" AVANZATO";" LACRIMA";NULL;" ";" 2022                                                    ";https://www.padelnuestro.com/it/wilson-blade-team-v2-black-p-30592.html;wilson;NULL;140
787;139;Donna;https://www.padelnuestro.com/images/cargador/productos/imagen-1-28446-2e5d16ec-28758-NORMAL.jpg;;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" POLIVALENTE";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/rs-padel-cobra-apex-edition-nero-rosa-donna-p-28758.html;rs;NULL;0
788;139;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-12641-5c4a9be3-11321-NORMAL.jpg;verde;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" MEDIO";" 2017                                                    ";https://www.padelnuestro.com/it/nox-ml10-pro-cup-survivor-p-11321.html;nox;NULL;220
789;139;Donna;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29527-bca318e4-30554-NORMAL.jpg;bianco;arancione;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA SUPER SOFT";" AVANZATO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/varlion-lw-carbon-ti-donna-p-30554.html;varlion;NULL;164,95
790;139;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-30303-11e2d871-30427-NORMAL.jpg;nero;rosso;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" FIBRA DI VETRO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/wilson-bela-team-padel-2-p-30427.html;wilson;NULL;220
791;139;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-27960-6b17c900-30171-NORMAL.jpg;rosso;/;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" FIBRA DI VETRO";" GOMMA EVA MORBIDA.";" INTERMEDIO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/wilson-pro-staff-v2-team-nero-rosso-p-30171.html;wilson;NULL;160
792;139;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-28443-3d86fc1c-28751-NORMAL.jpg;menta;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/rs-padel-cobra-apex-edition-menta-donna-p-28751.html;rs;NULL;0
793;139;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-10913-71cefb60-9262-NORMAL.jpg;nero;verde;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" FOAM";" INTERMEDIO / AVANZATO ";" IBRIDA";NULL;" MEDIO";" 2017                                                    ";https://www.padelnuestro.com/it/wilson-carbon-force-pro-padel-carbone-nero-verde-p-9262.html;wilson;NULL;249
794;139;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-28444-8992cbd2-28753-NORMAL.jpg;lime;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";" 2022                                                    ";https://www.padelnuestro.com/it/rs-padel-cobra-apex-edition-lime-donna-p-28753.html;rs;NULL;0
795;139;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-29526-f56a32f3-30560-NORMAL.jpg;nero;lilla;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA SUPER SOFT";" AVANZATO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/varlion-lw-carbon-ti-p-30560.html;varlion;NULL;164,95
796;138,94;Unisex;https://www.padelnuestro.com/images/cargador/productos/imagen-1-23124-5162c5db-24614-NORMAL.jpg;verde;NULL;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" ";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/siux-tsunami-50-3k-verde-p-24614.html;siux;NULL;239
797;136,45;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-24778-6afe0f0f-25602-NORMAL.jpg;giallo;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;" CARBONIO";" GOMMA EVA MORBIDA.";" AVANZATO";" ROTONDA";NULL;" BASSO";"                                                     ";https://www.padelnuestro.com/it/enebe-combat-carbon-21-p-25602.html;enebe;NULL;239,9
798;135,11;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-28407-6e12b9ab-29448-NORMAL.jpg;giallo;NULL;0;NULL;NULL;NULL;0;" CONTROLLO";NULL;NULL;" GOMMA EVA";" AVANZATO";" ROTONDA";NULL;" BASSO";" 2022                                                    ";https://www.padelnuestro.com/it/enebe-combat-carbon-91-p-29448.html;enebe;NULL;220
799;134,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-24779-eb98c5e5-25773-NORMAL.jpg;nero;rosso;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" CARBONIO";" GOMMA EVA";" AVANZATO";" LACRIMA";NULL;" MEDIO";"                                                     ";https://www.padelnuestro.com/it/enebe-rsx-carbon-21-p-25773.html;enebe;NULL;199,95
800;134,95;Uomini;https://www.padelnuestro.com/images/cargador/productos/imagen-1-25173-bf46ee90-28619-NORMAL.jpg;nero;rosso;0;NULL;NULL;NULL;0;" POLIVALENTE";NULL;" FIBRA DI VETRO";" GOMMA EVA MORBIDA.";" INTERMEDIO";" GOCCIA INVERTITA";NULL;" ";" 2022                                                    ";https://www.padelnuestro.com/it/siux-quantum-2-p-28619.html;siux;NULL;179
